Distance,Correlation,Abs_Correlation
Distance (30 to 42),-0.5747457756595321,0.5747457756595321
Distance (14 to 23),-0.5746292051808373,0.5746292051808373
Distance (34 to 42),-0.5745982446319947,0.5745982446319947
Distance (47 to 58),-0.5745167471342691,0.5745167471342691
Distance (4 to 44),-0.5744797251801177,0.5744797251801177
Distance (4 to 47),-0.5742812431743731,0.5742812431743731
Distance (12 to 43),-0.5742387461066476,0.5742387461066476
Distance (40 to 63),-0.5741607991113692,0.5741607991113692
Distance (13 to 40),-0.5741597911285052,0.5741597911285052
Distance (32 to 40),-0.5740914877464934,0.5740914877464934
Distance (42 to 57),-0.574035439595274,0.574035439595274
Distance (28 to 56),-0.5737590654559376,0.5737590654559376
Distance (2 to 18),-0.5737512656730608,0.5737512656730608
Distance (28 to 59),-0.5737368154559201,0.5737368154559201
Distance (17 to 20),-0.5737315444333294,0.5737315444333294
Distance (24 to 45),-0.5734973322652264,0.5734973322652264
Distance (1 to 26),-0.5734516853844541,0.5734516853844541
Distance (14 to 41),-0.5734347637639905,0.5734347637639905
Distance (6 to 30),-0.5734025221840707,0.5734025221840707
Distance (3 to 27),-0.5733856898764768,0.5733856898764768
Distance (28 to 57),-0.5733627454714271,0.5733627454714271
Distance (3 to 24),-0.5733334953734648,0.5733334953734648
Distance (47 to 57),-0.5733321351654016,0.5733321351654016
Distance (4 to 39),-0.5733252839598482,0.5733252839598482
Distance (15 to 27),-0.5731025830425657,0.5731025830425657
Distance (14 to 46),-0.5730410282172895,0.5730410282172895
Distance (42 to 52),-0.572888606221458,0.572888606221458
Distance (3 to 45),-0.5728846850562688,0.5728846850562688
Distance (52 to 62),-0.5728646529554596,0.5728646529554596
Distance (28 to 54),-0.5728535185007521,0.5728535185007521
Distance (9 to 37),-0.5728395530923928,0.5728395530923928
Distance (5 to 48),-0.5728135177608442,0.5728135177608442
Distance (30 to 34),-0.5728086324966282,0.5728086324966282
Distance (16 to 21),-0.5727615183023177,0.5727615183023177
Distance (8 to 37),-0.5727264297010054,0.5727264297010054
Distance (58 to 67),-0.572714693183966,0.572714693183966
Distance (40 to 62),-0.5726870041354624,0.5726870041354624
Distance (41 to 62),-0.57267631228635,0.57267631228635
Distance (15 to 16),-0.5726659409491441,0.5726659409491441
Distance (2 to 27),-0.5726118078457652,0.5726118078457652
Distance (28 to 52),-0.5725622815688908,0.5725622815688908
Distance (15 to 26),-0.5725132523096789,0.5725132523096789
Distance (48 to 60),-0.5724490046593148,0.5724490046593148
Distance (6 to 40),-0.572402137456604,0.572402137456604
Distance (7 to 28),-0.5722858239105959,0.5722858239105959
Distance (2 to 25),-0.57228521758309,0.57228521758309
Distance (43 to 60),-0.5722822093473399,0.5722822093473399
Distance (35 to 64),-0.5722705574899459,0.5722705574899459
Distance (35 to 48),-0.5722343333811589,0.5722343333811589
Distance (14 to 17),-0.5722173857340123,0.5722173857340123
Distance (6 to 12),-0.5721971188774023,0.5721971188774023
Distance (29 to 59),-0.5721210109818381,0.5721210109818381
Distance (47 to 67),-0.5721007358019653,0.5721007358019653
Distance (28 to 58),-0.572033737774794,0.572033737774794
Distance (1 to 27),-0.5719641166776802,0.5719641166776802
Distance (7 to 29),-0.5719501685689369,0.5719501685689369
Distance (14 to 16),-0.5718795583187625,0.5718795583187625
Distance (15 to 17),-0.571793353490312,0.571793353490312
Distance (29 to 52),-0.5717688271290373,0.5717688271290373
Distance (35 to 43),-0.5716501196390424,0.5716501196390424
Distance (28 to 50),-0.5716240807956414,0.5716240807956414
Distance (47 to 53),-0.5715597835790769,0.5715597835790769
Distance (11 to 28),-0.5715248989166769,0.5715248989166769
Distance (5 to 43),-0.5714949716296884,0.5714949716296884
Distance (16 to 39),-0.571453625001301,0.571453625001301
Distance (29 to 50),-0.5714185401017376,0.5714185401017376
Distance (13 to 28),-0.5713845774642546,0.5713845774642546
Distance (28 to 53),-0.5713813870987947,0.5713813870987947
Distance (28 to 49),-0.5713517503990055,0.5713517503990055
Distance (13 to 43),-0.5713106379295871,0.5713106379295871
Distance (13 to 17),-0.5712786527611984,0.5712786527611984
Distance (6 to 31),-0.5711590909634654,0.5711590909634654
Distance (28 to 51),-0.5711460513685229,0.5711460513685229
Distance (48 to 49),-0.5711211021646627,0.5711211021646627
Distance (12 to 55),-0.5710679871230695,0.5710679871230695
Distance (29 to 51),-0.5710383390350743,0.5710383390350743
Distance (42 to 60),-0.5710352845285779,0.5710352845285779
Distance (3 to 46),-0.5709294430215283,0.5709294430215283
Distance (41 to 55),-0.570852977678413,0.570852977678413
Distance (6 to 13),-0.5708368133460842,0.5708368133460842
Distance (15 to 25),-0.5708093084239726,0.5708093084239726
Distance (7 to 48),-0.5708071293949684,0.5708071293949684
Distance (30 to 35),-0.5707557503183103,0.5707557503183103
Distance (11 to 41),-0.5707386651163457,0.5707386651163457
Distance (5 to 28),-0.5707371730861434,0.5707371730861434
Distance (59 to 66),-0.5706937137264084,0.5706937137264084
Distance (28 to 68),-0.5706667936028768,0.5706667936028768
Distance (6 to 32),-0.5706408025870616,0.5706408025870616
Distance (6 to 17),-0.5705947028176417,0.5705947028176417
Distance (6 to 49),-0.5705847195366489,0.5705847195366489
Distance (7 to 43),-0.5705651116871773,0.5705651116871773
Distance (41 to 54),-0.5704982056267659,0.5704982056267659
Distance (42 to 58),-0.5704044885780292,0.5704044885780292
Distance (53 to 62),-0.5703256024319531,0.5703256024319531
Distance (42 to 59),-0.5703202924117988,0.5703202924117988
Distance (16 to 22),-0.570271459354521,0.570271459354521
Distance (29 to 57),-0.5702700724527038,0.5702700724527038
Distance (47 to 56),-0.5702455537711317,0.5702455537711317
Distance (6 to 33),-0.5702064475052304,0.5702064475052304
Distance (12 to 48),-0.5701473055750185,0.5701473055750185
Distance (41 to 56),-0.5700910154665833,0.5700910154665833
Distance (28 to 55),-0.5700603290221645,0.5700603290221645
Distance (13 to 16),-0.5700513162392894,0.5700513162392894
Distance (28 to 61),-0.5699687682221323,0.5699687682221323
Distance (17 to 21),-0.56990806539565,0.56990806539565
Distance (17 to 39),-0.5698412816795289,0.5698412816795289
Distance (17 to 41),-0.5698240104254114,0.5698240104254114
Distance (12 to 47),-0.5698222854167345,0.5698222854167345
Distance (33 to 62),-0.5698134958759695,0.5698134958759695
Distance (31 to 47),-0.5697202599143493,0.5697202599143493
Distance (29 to 56),-0.5696906159291936,0.5696906159291936
Distance (14 to 15),-0.569633018970946,0.569633018970946
Distance (21 to 39),-0.5696261385894442,0.5696261385894442
Distance (32 to 48),-0.569597815799044,0.569597815799044
Distance (29 to 58),-0.5695775613529499,0.5695775613529499
Distance (5 to 12),-0.5695699145902737,0.5695699145902737
Distance (43 to 49),-0.5695530115791899,0.5695530115791899
Distance (6 to 42),-0.5695362097740794,0.5695362097740794
Distance (12 to 29),-0.5695332769073371,0.5695332769073371
Distance (48 to 50),-0.5695058560562952,0.5695058560562952
Distance (6 to 14),-0.5694517274742517,0.5694517274742517
Distance (11 to 40),-0.5694183399265705,0.5694183399265705
Distance (18 to 20),-0.5693998165423788,0.5693998165423788
Distance (43 to 59),-0.5693856768715541,0.5693856768715541
Distance (42 to 51),-0.5693591927462557,0.5693591927462557
Distance (16 to 17),-0.5693304853121367,0.5693304853121367
Distance (42 to 66),-0.5693256986634487,0.5693256986634487
Distance (2 to 45),-0.5693012761276354,0.5693012761276354
Distance (29 to 49),-0.5692716123877546,0.5692716123877546
Distance (14 to 40),-0.5692515787091208,0.5692515787091208
Distance (29 to 53),-0.5692339373200864,0.5692339373200864
Distance (6 to 11),-0.5691731899982757,0.5691731899982757
Distance (1 to 13),-0.5690573458264231,0.5690573458264231
Distance (47 to 54),-0.5690507778290227,0.5690507778290227
Distance (28 to 65),-0.5690433718588529,0.5690433718588529
Distance (30 to 32),-0.5689932426668439,0.5689932426668439
Distance (6 to 56),-0.5689438620005925,0.5689438620005925
Distance (1 to 25),-0.5688875480673212,0.5688875480673212
Distance (33 to 48),-0.5688785181015029,0.5688785181015029
Distance (5 to 17),-0.5688749656328745,0.5688749656328745
Distance (5 to 13),-0.5688726240344216,0.5688726240344216
Distance (15 to 41),-0.5688117729501984,0.5688117729501984
Distance (29 to 54),-0.5687989135618169,0.5687989135618169
Distance (7 to 30),-0.5687791446482328,0.5687791446482328
Distance (2 to 46),-0.5687432125878312,0.5687432125878312
Distance (3 to 21),-0.5687170770732138,0.5687170770732138
Distance (48 to 59),-0.5687156176283823,0.5687156176283823
Distance (28 to 30),-0.5686836524950812,0.5686836524950812
Distance (30 to 60),-0.5686088144541007,0.5686088144541007
Distance (7 to 66),-0.5685919123476987,0.5685919123476987
Distance (8 to 47),-0.5685816294380786,0.5685816294380786
Distance (36 to 41),-0.5685588522174813,0.5685588522174813
Distance (1 to 12),-0.5685302108346412,0.5685302108346412
Distance (12 to 17),-0.5684328232978101,0.5684328232978101
Distance (6 to 55),-0.5684203617568406,0.5684203617568406
Distance (32 to 43),-0.5683915009301399,0.5683915009301399
Distance (3 to 47),-0.5683828956925583,0.5683828956925583
Distance (10 to 42),-0.5683700665909643,0.5683700665909643
Distance (33 to 41),-0.5683429736157185,0.5683429736157185
Distance (3 to 23),-0.5683330312219068,0.5683330312219068
Distance (6 to 54),-0.5683246553104575,0.5683246553104575
Distance (29 to 68),-0.5683237326203965,0.5683237326203965
Distance (40 to 56),-0.5683163114320985,0.5683163114320985
Distance (41 to 65),-0.5683153261151236,0.5683153261151236
Distance (6 to 41),-0.568313724346588,0.568313724346588
Distance (6 to 16),-0.5683095846538943,0.5683095846538943
Distance (7 to 31),-0.5682358779273076,0.5682358779273076
Distance (7 to 12),-0.5681863354034083,0.5681863354034083
Distance (5 to 29),-0.5681652916013119,0.5681652916013119
Distance (6 to 66),-0.5681409721572067,0.5681409721572067
Distance (2 to 24),-0.5679422806843261,0.5679422806843261
Distance (43 to 57),-0.5678253957123932,0.5678253957123932
Distance (42 to 68),-0.5678044198278525,0.5678044198278525
Distance (11 to 43),-0.5677797285267459,0.5677797285267459
Distance (48 to 61),-0.5677743916841029,0.5677743916841029
Distance (43 to 50),-0.5677587257217012,0.5677587257217012
Distance (16 to 41),-0.5677529922012557,0.5677529922012557
Distance (17 to 22),-0.5677304680516367,0.5677304680516367
Distance (33 to 43),-0.5677289811990223,0.5677289811990223
Distance (13 to 15),-0.5677120037128203,0.5677120037128203
Distance (1 to 14),-0.5676773830392134,0.5676773830392134
Distance (6 to 53),-0.5676704825647123,0.5676704825647123
Distance (5 to 14),-0.5676359977117124,0.5676359977117124
Distance (28 to 67),-0.5676193879972417,0.5676193879972417
Distance (5 to 40),-0.5676102570415827,0.5676102570415827
Distance (25 to 44),-0.5674869511503468,0.5674869511503468
Distance (2 to 47),-0.5674664402902944,0.5674664402902944
Distance (40 to 55),-0.5674165281388968,0.5674165281388968
Distance (29 to 61),-0.5673937988046276,0.5673937988046276
Distance (6 to 15),-0.5673685955636005,0.5673685955636005
Distance (43 to 58),-0.5673669828808311,0.5673669828808311
Distance (11 to 29),-0.5673633071170476,0.5673633071170476
Distance (12 to 49),-0.5673038687830688,0.5673038687830688
Distance (43 to 56),-0.5672689571196505,0.5672689571196505
Distance (2 to 12),-0.5671004881837458,0.5671004881837458
Distance (15 to 24),-0.5670724861057578,0.5670724861057578
Distance (34 to 48),-0.5670386543633684,0.5670386543633684
Distance (42 to 67),-0.5670326748522947,0.5670326748522947
Distance (2 to 13),-0.5669988763208497,0.5669988763208497
Distance (40 to 54),-0.5669886429913926,0.5669886429913926
Distance (40 to 60),-0.5668805551926047,0.5668805551926047
Distance (4 to 12),-0.566853897129551,0.566853897129551
Distance (7 to 11),-0.5668382382384879,0.5668382382384879
Distance (18 to 19),-0.5668379308511581,0.5668379308511581
Distance (2 to 20),-0.566826126184402,0.566826126184402
Distance (35 to 62),-0.5668051891635009,0.5668051891635009
Distance (8 to 28),-0.5667713495457043,0.5667713495457043
Distance (10 to 28),-0.5666135558055493,0.5666135558055493
Distance (42 to 61),-0.566607863180211,0.566607863180211
Distance (1 to 47),-0.566601888895856,0.566601888895856
Distance (43 to 61),-0.566592352520037,0.566592352520037
Distance (43 to 68),-0.566583678803121,0.566583678803121
Distance (41 to 57),-0.5665626201019238,0.5665626201019238
Distance (1 to 46),-0.5665149537502993,0.5665149537502993
Distance (22 to 37),-0.5665007662889033,0.5665007662889033
Distance (4 to 13),-0.5664822244258692,0.5664822244258692
Distance (47 to 66),-0.5663273753221424,0.5663273753221424
Distance (48 to 68),-0.566283384375888,0.566283384375888
Distance (5 to 16),-0.5662708600845648,0.5662708600845648
Distance (13 to 48),-0.5662177706395672,0.5662177706395672
Distance (41 to 53),-0.5661535841298426,0.5661535841298426
Distance (48 to 58),-0.5661368310842624,0.5661368310842624
Distance (13 to 14),-0.5661221565866167,0.5661221565866167
Distance (34 to 43),-0.5661215568978912,0.5661215568978912
Distance (12 to 16),-0.5660981502999853,0.5660981502999853
Distance (7 to 13),-0.5660968218367153,0.5660968218367153
Distance (12 to 60),-0.5660789202400079,0.5660789202400079
Distance (6 to 65),-0.5660375563742415,0.5660375563742415
Distance (7 to 17),-0.5660332841611254,0.5660332841611254
Distance (40 to 57),-0.5659763648159643,0.5659763648159643
Distance (7 to 40),-0.5659659527493257,0.5659659527493257
Distance (4 to 17),-0.565955839952702,0.565955839952702
Distance (33 to 40),-0.5659310176528407,0.5659310176528407
Distance (48 to 51),-0.5658734919267021,0.5658734919267021
Distance (4 to 48),-0.5657627690117207,0.5657627690117207
Distance (11 to 47),-0.56576032484403,0.56576032484403
Distance (9 to 28),-0.5657091819606839,0.5657091819606839
Distance (48 to 57),-0.565678416973447,0.565678416973447
Distance (28 to 66),-0.5655666390746146,0.5655666390746146
Distance (48 to 52),-0.5654976494901978,0.5654976494901978
Distance (30 to 50),-0.5654809254834108,0.5654809254834108
Distance (7 to 8),-0.5654553496324514,0.5654553496324514
Distance (1 to 45),-0.5654491189403028,0.5654491189403028
Distance (7 to 42),-0.5654459722399067,0.5654459722399067
Distance (5 to 15),-0.5654163402458976,0.5654163402458976
Distance (8 to 29),-0.5653881747792607,0.5653881747792607
Distance (7 to 56),-0.5653747116847642,0.5653747116847642
Distance (35 to 41),-0.5653565397843455,0.5653565397843455
Distance (6 to 34),-0.5653223243704506,0.5653223243704506
Distance (1 to 17),-0.5652308641119983,0.5652308641119983
Distance (2 to 14),-0.5652278587109781,0.5652278587109781
Distance (9 to 47),-0.5652086765531137,0.5652086765531137
Distance (3 to 44),-0.5651858315738605,0.5651858315738605
Distance (5 to 11),-0.5651578971531661,0.5651578971531661
Distance (4 to 14),-0.5651578258273282,0.5651578258273282
Distance (40 to 65),-0.565148453154967,0.565148453154967
Distance (43 to 52),-0.5651125674264501,0.5651125674264501
Distance (42 to 50),-0.5649606654985371,0.5649606654985371
Distance (47 to 65),-0.5648965908893822,0.5648965908893822
Distance (3 to 12),-0.5647615122153328,0.5647615122153328
Distance (63 to 64),-0.564705145590679,0.564705145590679
Distance (41 to 60),-0.5646951175417878,0.5646951175417878
Distance (4 to 5),-0.564691947196368,0.564691947196368
Distance (43 to 51),-0.5646511163700156,0.5646511163700156
Distance (2 to 5),-0.5646338032317324,0.5646338032317324
Distance (31 to 42),-0.5645680594739187,0.5645680594739187
Distance (40 to 59),-0.5645667975287558,0.5645667975287558
Distance (7 to 14),-0.5645078170235885,0.5645078170235885
Distance (4 to 37),-0.5645068534837083,0.5645068534837083
Distance (7 to 53),-0.5644582704177284,0.5644582704177284
Distance (3 to 13),-0.5644524734046465,0.5644524734046465
Distance (52 to 53),-0.5644243385448411,0.5644243385448411
Distance (31 to 64),-0.5643958585867442,0.5643958585867442
Distance (1 to 15),-0.5643680098625178,0.5643680098625178
Distance (36 to 40),-0.5643448682924939,0.5643448682924939
Distance (30 to 51),-0.5643063471932372,0.5643063471932372
Distance (11 to 48),-0.5642882037053835,0.5642882037053835
Distance (30 to 59),-0.564225471199207,0.564225471199207
Distance (33 to 63),-0.5641991891178556,0.5641991891178556
Distance (9 to 42),-0.5641768540503002,0.5641768540503002
Distance (29 to 31),-0.564074748838011,0.564074748838011
Distance (42 to 49),-0.564022433202865,0.564022433202865
Distance (11 to 66),-0.5639790760534565,0.5639790760534565
Distance (36 to 63),-0.5639759776482338,0.5639759776482338
Distance (4 to 22),-0.5639726303887725,0.5639726303887725
Distance (6 to 10),-0.5639574876110157,0.5639574876110157
Distance (29 to 67),-0.5639276973063172,0.5639276973063172
Distance (7 to 55),-0.5639194374274658,0.5639194374274658
Distance (48 to 56),-0.5638904395268808,0.5638904395268808
Distance (13 to 47),-0.5638152855818482,0.5638152855818482
Distance (8 to 43),-0.5637601686791348,0.5637601686791348
Distance (7 to 16),-0.5637134225419084,0.5637134225419084
Distance (7 to 33),-0.5636657876132191,0.5636657876132191
Distance (51 to 64),-0.5636061286963386,0.5636061286963386
Distance (10 to 29),-0.5635642603712794,0.5635642603712794
Distance (9 to 29),-0.5635212575914725,0.5635212575914725
Distance (28 to 31),-0.5634982383548082,0.5634982383548082
Distance (12 to 61),-0.563487797910158,0.563487797910158
Distance (2 to 17),-0.5634354586717941,0.5634354586717941
Distance (13 to 49),-0.5634285785815022,0.5634285785815022
Distance (12 to 50),-0.5634125732467176,0.5634125732467176
Distance (7 to 54),-0.5634107346687208,0.5634107346687208
Distance (1 to 16),-0.563404449917571,0.563404449917571
Distance (40 to 58),-0.5633890874466708,0.5633890874466708
Distance (41 to 59),-0.563383961498455,0.563383961498455
Distance (2 to 6),-0.5633650026321366,0.5633650026321366
Distance (20 to 38),-0.5633244677077051,0.5633244677077051
Distance (3 to 5),-0.5633093120472799,0.5633093120472799
Distance (4 to 43),-0.5632976824766579,0.5632976824766579
Distance (6 to 50),-0.5632975110156051,0.5632975110156051
Distance (7 to 34),-0.5632418479686793,0.5632418479686793
Distance (10 to 41),-0.5632185717502284,0.5632185717502284
Distance (20 to 21),-0.563218496904396,0.563218496904396
Distance (4 to 16),-0.5631760164454358,0.5631760164454358
Distance (8 to 48),-0.5631707767157428,0.5631707767157428
Distance (12 to 15),-0.5631670003649664,0.5631670003649664
Distance (43 to 55),-0.563152875770476,0.563152875770476
Distance (7 to 10),-0.5631481904440157,0.5631481904440157
Distance (15 to 40),-0.5631161619928403,0.5631161619928403
Distance (41 to 58),-0.5631068049028198,0.5631068049028198
Distance (6 to 51),-0.5631056069957576,0.5631056069957576
Distance (43 to 54),-0.5630772476188852,0.5630772476188852
Distance (7 to 67),-0.5629977750268284,0.5629977750268284
Distance (10 to 47),-0.5629904144446286,0.5629904144446286
Distance (31 to 60),-0.5629676437297024,0.5629676437297024
Distance (11 to 60),-0.5629458732052894,0.5629458732052894
Distance (26 to 46),-0.5629381265337785,0.5629381265337785
Distance (7 to 41),-0.5629272753554276,0.5629272753554276
Distance (30 to 52),-0.562902657954095,0.562902657954095
Distance (8 to 42),-0.562852145781625,0.562852145781625
Distance (43 to 67),-0.5628158556870134,0.5628158556870134
Distance (3 to 14),-0.5628057534518487,0.5628057534518487
Distance (47 to 55),-0.5627978902155971,0.5627978902155971
Distance (40 to 53),-0.5627898180891628,0.5627898180891628
Distance (10 to 40),-0.5627695380811099,0.5627695380811099
Distance (19 to 20),-0.5627388650414613,0.5627388650414613
Distance (29 to 55),-0.5627039005675816,0.5627039005675816
Distance (17 to 40),-0.5626474683226154,0.5626474683226154
Distance (3 to 17),-0.5626139599751036,0.5626139599751036
Distance (4 to 15),-0.5626026834327492,0.5626026834327492
Distance (1 to 11),-0.5625707035559445,0.5625707035559445
Distance (7 to 15),-0.5625703182217826,0.5625703182217826
Distance (41 to 52),-0.56255662880355,0.56255662880355
Distance (17 to 60),-0.5625553592636585,0.5625553592636585
Distance (43 to 65),-0.5624200578747622,0.5624200578747622
Distance (10 to 43),-0.5623845158656193,0.5623845158656193
Distance (1 to 6),-0.5623793413541965,0.5623793413541965
Distance (6 to 35),-0.5622536572552786,0.5622536572552786
Distance (2 to 3),-0.5622501757679171,0.5622501757679171
Distance (11 to 17),-0.5622308305754914,0.5622308305754914
Distance (66 to 67),-0.5622148643616397,0.5622148643616397
Distance (5 to 41),-0.5621720226027724,0.5621720226027724
Distance (11 to 67),-0.5621684816476769,0.5621684816476769
Distance (6 to 57),-0.562150662026027,0.562150662026027
Distance (1 to 5),-0.5621172070070246,0.5621172070070246
Distance (28 to 29),-0.5620800236031955,0.5620800236031955
Distance (9 to 43),-0.5620779226730006,0.5620779226730006
Distance (11 to 49),-0.5620311024876713,0.5620311024876713
Distance (5 to 42),-0.5619945706510678,0.5619945706510678
Distance (48 to 67),-0.5618998754188856,0.5618998754188856
Distance (7 to 68),-0.5618692123317452,0.5618692123317452
Distance (34 to 41),-0.5618627041777879,0.5618627041777879
Distance (40 to 49),-0.5618331716548881,0.5618331716548881
Distance (35 to 40),-0.5618214766506859,0.5618214766506859
Distance (17 to 49),-0.5618012989988195,0.5618012989988195
Distance (4 to 11),-0.5617990581634524,0.5617990581634524
Distance (2 to 15),-0.5617788299902273,0.5617788299902273
Distance (14 to 28),-0.5617746443354931,0.5617746443354931
Distance (29 to 65),-0.5617528223961491,0.5617528223961491
Distance (31 to 50),-0.5617132472725873,0.5617132472725873
Distance (7 to 51),-0.56170308722197,0.56170308722197
Distance (8 to 66),-0.5616649927002674,0.5616649927002674
Distance (2 to 4),-0.561661018134283,0.561661018134283
Distance (2 to 11),-0.5615909420436905,0.5615909420436905
Distance (5 to 55),-0.5615569731129003,0.5615569731129003
Distance (12 to 14),-0.5615366497111033,0.5615366497111033
Distance (6 to 52),-0.5615092623301546,0.5615092623301546
Distance (1 to 24),-0.5615000002450734,0.5615000002450734
Distance (13 to 29),-0.5614412675572192,0.5614412675572192
Distance (7 to 65),-0.5614158377615743,0.5614158377615743
Distance (11 to 65),-0.5613879568649435,0.5613879568649435
Distance (36 to 64),-0.5613838996664456,0.5613838996664456
Distance (14 to 43),-0.56130576952413,0.56130576952413
Distance (40 to 61),-0.5612331916716033,0.5612331916716033
Distance (2 to 16),-0.5612005503756011,0.5612005503756011
Distance (29 to 41),-0.5611950231867986,0.5611950231867986
Distance (43 to 53),-0.5611884156298735,0.5611884156298735
Distance (28 to 43),-0.5611863742473158,0.5611863742473158
Distance (8 to 30),-0.5611665633799924,0.5611665633799924
Distance (33 to 64),-0.5611516404624477,0.5611516404624477
Distance (18 to 21),-0.5611395258073576,0.5611395258073576
Distance (6 to 67),-0.5611207412822543,0.5611207412822543
Distance (9 to 10),-0.5610722090367501,0.5610722090367501
Distance (5 to 30),-0.5610541290771942,0.5610541290771942
Distance (10 to 66),-0.5610221507786459,0.5610221507786459
Distance (9 to 66),-0.5609506372232442,0.5609506372232442
Distance (16 to 40),-0.5609185236805475,0.5609185236805475
Distance (17 to 57),-0.5609142441769078,0.5609142441769078
Distance (17 to 59),-0.5608848409486888,0.5608848409486888
Distance (11 to 68),-0.5608432977204098,0.5608432977204098
Distance (13 to 60),-0.5607365231550259,0.5607365231550259
Distance (8 to 40),-0.5606991495569418,0.5606991495569418
Distance (15 to 23),-0.5606987323220856,0.5606987323220856
Distance (6 to 36),-0.5606590906662424,0.5606590906662424
Distance (29 to 48),-0.5606463469151539,0.5606463469151539
Distance (9 to 48),-0.56063964313262,0.56063964313262
Distance (40 to 52),-0.5606043514493109,0.5606043514493109
Distance (12 to 68),-0.5605624594190136,0.5605624594190136
Distance (40 to 68),-0.5605440487537537,0.5605440487537537
Distance (3 to 6),-0.5605084371578731,0.5605084371578731
Distance (11 to 50),-0.5604938643133829,0.5604938643133829
Distance (17 to 63),-0.5604773695651694,0.5604773695651694
Distance (29 to 66),-0.5604515883363987,0.5604515883363987
Distance (9 to 11),-0.5604398612682482,0.5604398612682482
Distance (12 to 54),-0.5604244430653086,0.5604244430653086
Distance (30 to 49),-0.5604237217867654,0.5604237217867654
Distance (17 to 58),-0.5603973340951811,0.5603973340951811
Distance (9 to 40),-0.5602853108435927,0.5602853108435927
Distance (2 to 44),-0.5602555036794394,0.5602555036794394
Distance (30 to 58),-0.5602053090892822,0.5602053090892822
Distance (31 to 51),-0.5601825951672537,0.5601825951672537
Distance (7 to 9),-0.5601185996349207,0.5601185996349207
Distance (5 to 56),-0.5600997361599008,0.5600997361599008
Distance (6 to 64),-0.5600873561371776,0.5600873561371776
Distance (8 to 17),-0.5600812006178018,0.5600812006178018
Distance (48 to 54),-0.5600610924607465,0.5600610924607465
Distance (27 to 46),-0.5600440190810113,0.5600440190810113
Distance (41 to 66),-0.5600063693665192,0.5600063693665192
Distance (48 to 53),-0.5600014774820314,0.5600014774820314
Distance (15 to 44),-0.5599727310786785,0.5599727310786785
Distance (2 to 23),-0.5599500521774068,0.5599500521774068
Distance (12 to 59),-0.5599317556760014,0.5599317556760014
Distance (10 to 48),-0.5598668770252816,0.5598668770252816
Distance (3 to 16),-0.5598513819730255,0.5598513819730255
Distance (17 to 62),-0.5597561297941275,0.5597561297941275
Distance (3 to 15),-0.5597357149758467,0.5597357149758467
Distance (30 to 57),-0.5596851077104096,0.5596851077104096
Distance (6 to 9),-0.55968472338204,0.55968472338204
Distance (3 to 4),-0.559652712161824,0.559652712161824
Distance (4 to 6),-0.5596489384264561,0.5596489384264561
Distance (9 to 41),-0.5596224412782183,0.5596224412782183
Distance (14 to 49),-0.5596121692356792,0.5596121692356792
Distance (19 to 21),-0.5595291781046657,0.5595291781046657
Distance (6 to 8),-0.5594955406364742,0.5594955406364742
Distance (9 to 17),-0.5594368083829577,0.5594368083829577
Distance (41 to 68),-0.5594321159984867,0.5594321159984867
Distance (3 to 11),-0.5594302608499243,0.5594302608499243
Distance (13 to 61),-0.559375253804876,0.559375253804876
Distance (5 to 10),-0.5592868995891661,0.5592868995891661
Distance (5 to 54),-0.5592844495343355,0.5592844495343355
Distance (8 to 31),-0.5592808573985066,0.5592808573985066
Distance (34 to 40),-0.5592381260317731,0.5592381260317731
Distance (7 to 35),-0.5592272726964755,0.5592272726964755
Distance (6 to 68),-0.5591476239038587,0.5591476239038587
Distance (12 to 67),-0.559120666716778,0.559120666716778
Distance (41 to 61),-0.5590884462473309,0.5590884462473309
Distance (11 to 30),-0.5590715958529557,0.5590715958529557
Distance (17 to 61),-0.5590681591671938,0.5590681591671938
Distance (8 to 41),-0.5590429872277174,0.5590429872277174
Distance (7 to 32),-0.5590401892448126,0.5590401892448126
Distance (7 to 52),-0.5590327096931659,0.5590327096931659
Distance (10 to 17),-0.5590086276355971,0.5590086276355971
Distance (11 to 16),-0.5589827981231112,0.5589827981231112
Distance (26 to 27),-0.5589316050805563,0.5589316050805563
Distance (17 to 64),-0.558910883580448,0.558910883580448
Distance (8 to 12),-0.5588793885104238,0.5588793885104238
Distance (17 to 56),-0.5588466080538499,0.5588466080538499
Distance (43 to 66),-0.5587716509800211,0.5587716509800211
Distance (5 to 65),-0.5586767929600022,0.5586767929600022
Distance (48 to 65),-0.5586270015228788,0.5586270015228788
Distance (60 to 68),-0.5585927579034474,0.5585927579034474
Distance (17 to 68),-0.5585927006182759,0.5585927006182759
Distance (58 to 68),-0.558549162312078,0.558549162312078
Distance (41 to 51),-0.5584950772870805,0.5584950772870805
Distance (4 to 28),-0.5584133762321336,0.5584133762321336
Distance (8 to 11),-0.5584100924979678,0.5584100924979678
Distance (5 to 32),-0.5583980706336563,0.5583980706336563
Distance (3 to 48),-0.558381899185276,0.558381899185276
Distance (40 to 66),-0.5583566462146213,0.5583566462146213
Distance (7 to 50),-0.5583290266395534,0.5583290266395534
Distance (60 to 66),-0.5583100682658181,0.5583100682658181
Distance (30 to 68),-0.5582647585810165,0.5582647585810165
Distance (9 to 30),-0.5582545521091279,0.5582545521091279
Distance (48 to 55),-0.558251548464215,0.558251548464215
Distance (1 to 4),-0.5582513679916178,0.5582513679916178
